# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "CDS" "-g" "transcript_id" "-a" "annotation.gtf" "-o" "counts/temp_counts_transcript.txt" "alignments/NPFM1_sorted.bam" "alignments/NPFM2_sorted.bam" "alignments/NPFM3_sorted.bam" "alignments/NPFM4_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/NPFM1_sorted.bam	alignments/NPFM2_sorted.bam	alignments/NPFM3_sorted.bam	alignments/NPFM4_sorted.bam
unassigned_transcript_38970	BMAW01066904.1;BMAW01066904.1	245659;246695	245925;246985	-;-	558	0	0	0	0
unassigned_transcript_38971	BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1	257640;260835;267016;269495;275617	258518;260980;267232;269563;275736	-;-;-;-;-	1431	0	0	0	0
unassigned_transcript_38972	BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1;BMAW01066904.1	257640;260223;267016;269495;275617	258518;260980;267232;269563;275736	-;-;-;-;-	2043	2	4	16	0
unassigned_transcript_38973	BMAW01066913.1	1196	1347	-	152	0	0	0	0
unassigned_transcript_38974	BMAW01066927.1;BMAW01066927.1	1381;2156	1663;3141	+;+	1269	0	0	2	0
unassigned_transcript_38975	BMAW01066927.1;BMAW01066927.1	18599;19380	18746;19765	-;-	534	0	0	0	1
unassigned_transcript_38976	BMAW01066927.1;BMAW01066927.1	20824;25351	21050;25414	-;-	291	0	0	0	0
unassigned_transcript_38977	BMAW01066927.1	32802	33005	+	204	0	0	0	0
unassigned_transcript_38978	BMAW01066931.1	10295	10708	-	414	0	0	0	0
unassigned_transcript_38979	BMAW01066938.1	1326	1586	-	261	0	0	2	0
unassigned_transcript_38980	BMAW01066939.1	5374	6070	-	697	0	0	0	0
unassigned_transcript_38981	BMAW01066939.1	6175	7371	-	1197	0	0	0	0
unassigned_transcript_38982	BMAW01066941.1	1292	1421	+	130	0	0	0	0
unassigned_transcript_38983	BMAW01066941.1	44223	44744	-	522	0	0	0	0
unassigned_transcript_38984	BMAW01066942.1;BMAW01066942.1	901;1151	1056;1243	-;-	249	0	0	0	0
unassigned_transcript_38985	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	1290;3207;9483;12322;14405;15793;26537;30165;36020;43093;45977;47586;47998;51047;55084;57046;58766	1376;3253;9672;12360;14491;15848;26735;30200;36066;43249;46003;47672;48084;51102;55297;57084;58849	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1539	920	552	67	411
unassigned_transcript_38986	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	96732;101077;101839;102136;106058;108624;112018;113151;115828;132748;135372;136028;139072;140018;142535;143594;145945;146595	96734;101143;101851;102262;106084;108662;112053;113237;115892;132877;135484;136181;139221;140133;142636;143737;145998;146844	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1677	16	14	35	12
unassigned_transcript_38987	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	182975;185098;187031;188065;195794;199571;203449;217577;218331;220938;222681;225750;226650;227790;228375	183007;185136;187123;188132;195926;199609;203589;217689;218484;221087;222796;225851;226793;227843;228624	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1629	164	54	31	163
unassigned_transcript_38988	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	231619;242397;243414	231736;242534;243643	+;+;+	486	0	0	1	0
unassigned_transcript_38989	BMAW01066947.1;BMAW01066947.1	243768;244473	244252;244635	+;+	648	0	0	1	0
unassigned_transcript_38990	BMAW01066947.1;BMAW01066947.1	250555;251430	251186;251517	-;-	720	0	0	2	0
unassigned_transcript_38991	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	261594;263754;264656;265919;266644;267233;269924;270495;271361;272717;273168;277973;278217	261788;263864;264703;266089;266724;267420;269978;270605;271521;272780;273291;278127;278330	+;+;+;+;+;+;+;+;+;+;+;+;+	1578	71	40	19	59
unassigned_transcript_38992	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	284556;285623;285892;286514;288458;291379;295444;299610	284771;285796;285952;286755;288841;291609;295752;299783	-;-;-;-;-;-;-;-	1791	57	22	10	144
unassigned_transcript_38993	BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1;BMAW01066947.1	302613;302812;303187;304879;305333;307054;307743;310380;310574;310799;311319;311502;312071;312708;314239;316751;320919	302729;303036;303312;304941;305515;307140;307878;310477;310684;310855;311416;311609;312200;312836;314376;316863;321064	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2065	34	4	20	46
unassigned_transcript_38994	BMAW01066968.1;BMAW01066968.1;BMAW01066968.1	1201;13073;16836	2301;13473;16896	-;-;-	1563	0	0	2	0
unassigned_transcript_38995	BMAW01066971.1;BMAW01066971.1	6219;9746	6414;9896	-;-	347	152	1	1	48
unassigned_transcript_38996	BMAW01066972.1;BMAW01066972.1;BMAW01066972.1	3489;4398;6374	3587;6287;7687	+;+;+	3303	0	2	0	0
unassigned_transcript_38997	BMAW01066972.1	7845	8574	+	730	0	0	0	0
unassigned_transcript_38998	BMAW01066973.1;BMAW01066973.1	131070;141076	131199;141263	-;-	318	0	0	0	0
unassigned_transcript_38999	BMAW01066976.1	3134	5003	-	1870	0	0	0	0
unassigned_transcript_39000	BMAW01066984.1	127	1086	+	960	4	9	46	4
unassigned_transcript_39001	BMAW01066984.1	1194	2385	+	1192	0	0	8	0
unassigned_transcript_39002	BMAW01066986.1;BMAW01066986.1;BMAW01066986.1;BMAW01066986.1;BMAW01066986.1	505;3443;5435;5670;5932	719;3615;5569;5776;6141	+;+;+;+;+	840	0	0	0	0
unassigned_transcript_39003	BMAW01066989.1	1365	1652	-	288	0	0	11	0
unassigned_transcript_39004	BMAW01066992.1	2457	2583	-	127	0	0	0	0
unassigned_transcript_39005	BMAW01066993.1	1453	2001	+	549	0	0	0	0
unassigned_transcript_39006	BMAW01066993.1	4732	4977	+	246	0	0	0	0
unassigned_transcript_39007	BMAW01066994.1;BMAW01066994.1	2061;2446	2161;2459	-;-	115	0	0	0	0
unassigned_transcript_39008	BMAW01066995.1	48107	48352	+	246	0	0	5	0
unassigned_transcript_39009	BMAW01066995.1	97519	97788	-	270	0	0	3	0
unassigned_transcript_39010	BMAW01066995.1	132054	133034	-	981	0	0	4	0
unassigned_transcript_39011	BMAW01066995.1;BMAW01066995.1	177542;178753	177564;179068	+;+	339	0	0	0	2
unassigned_transcript_39012	BMAW01067020.1;BMAW01067020.1;BMAW01067020.1	181758;183573;189395	181943;183660;189531	-;-;-	411	0	0	0	0
unassigned_transcript_39013	BMAW01067020.1;BMAW01067020.1	235164;236469	235686;236563	-;-	618	0	0	0	0
unassigned_transcript_39014	BMAW01067020.1	273097	273561	+	465	0	0	0	0
unassigned_transcript_39015	BMAW01067020.1	309571	309843	-	273	0	0	1	0
unassigned_transcript_39016	BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1;BMAW01067020.1	315108;320366;321542;362852;387729;405736;446999;448892;465394;478223;488456	315293;320507;321572;362965;387864;405926;447183;448994;465651;478561;488780	-;-;-;-;-;-;-;-;-;-;-	2010	4	18	42	2
unassigned_transcript_39017	BMAW01067020.1;BMAW01067020.1	560482;562034	560600;562331	+;+	417	0	0	1	0
unassigned_transcript_39018	BMAW01067020.1	573477	573749	+	273	0	0	0	0
unassigned_transcript_39019	BMAW01067020.1;BMAW01067020.1	636350;638383	636705;638392	-;-	366	0	0	0	0
unassigned_transcript_39020	BMAW01067020.1;BMAW01067020.1	649051;649193	649113;649399	+;+	270	12	14	5	0
unassigned_transcript_39021	BMAW01067020.1	664821	665186	-	366	0	0	1	0
unassigned_transcript_39022	BMAW01067020.1	714378	714848	+	471	35	28	15	4
unassigned_transcript_39023	BMAW01067020.1	788963	789235	+	273	0	0	1	0
unassigned_transcript_39024	BMAW01067020.1	864695	865006	+	312	0	0	1	0
unassigned_transcript_39025	BMAW01067024.1;BMAW01067024.1	31062;31479	31405;31563	+;+	429	0	0	0	0
unassigned_transcript_39026	BMAW01067038.1;BMAW01067038.1;BMAW01067038.1	18056;18292;21231	18069;18928;22181	+;+;+	1602	0	0	0	0
unassigned_transcript_39027	BMAW01067040.1	3263	3414	-	152	0	0	0	0
unassigned_transcript_39028	BMAW01067041.1;BMAW01067041.1	24492;29205	25193;29381	+;+	879	0	0	0	0
unassigned_transcript_39029	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	254094;254295;256078;256687;257267;259824;260773;261143;266896;268823;269614;271295	254201;254610;256223;256829;257503;259937;260862;261234;267003;268945;269696;273028	+;+;+;+;+;+;+;+;+;+;+;+	3294	25	5	21	13
unassigned_transcript_39030	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	277129;277297;277837;278158;278433;278800;279590;279944;280191;280635;281909;282896	277200;277370;277930;278222;278552;278880;279835;280057;280284;280730;282013;283078	-;-;-;-;-;-;-;-;-;-;-;-	1344	13125	2088	154	4546
unassigned_transcript_39031	BMAW01067047.1	289970	290245	-	276	0	0	0	0
unassigned_transcript_39032	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	324278;330553;333746;333936;335300;336804;337307	324313;330683;333843;334014;335468;336854;337438	-;-;-;-;-;-;-	696	251	51	19	26
unassigned_transcript_39033	BMAW01067047.1	350116	350508	-	393	4	0	0	0
unassigned_transcript_39034	BMAW01067047.1	350555	350956	-	402	1	0	0	0
unassigned_transcript_39035	BMAW01067047.1	351043	351306	-	264	0	0	0	0
unassigned_transcript_39036	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	356423;357361;360585;361083;361406;362382;362603;363901;364054;365337;365572;366167;367625;368047;371857;374554;375206;376028;376472;376918;378035;379930;380572;382984;383330;383726;385538;387500;399057	356540;357477;360726;361304;361585;362514;362773;363973;364224;365461;365660;366359;367735;368273;371997;374670;375325;376131;376608;377162;378313;380064;380832;383217;383494;383924;385748;387526;399253	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4644	0	0	0	0
unassigned_transcript_39037	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	356423;357361;360585;361083;361406;362382;362603;363901;364054;365337;365572;366167;367625;368047;371857;373513;374554;375206;376028;376472;376918;378035;379930;380572;382984;383330;383726;385538;387500;399057	356540;357477;360726;361304;361585;362514;362773;363973;364224;365461;365660;366359;367735;368273;371997;373626;374670;375325;376131;376608;377162;378313;380064;380832;383217;383494;383924;385748;387526;399253	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4758	0	0	0	0
unassigned_transcript_39038	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	356423;357361;360585;361083;361406;362382;362603;363901;364054;365337;365572;366167;367625;368047;368540;371857;373513;374554;375206;376028;376472;376918;378035;379930;380572;382984;383330;383726;385538;387500;399057	356540;357477;360726;361304;361585;362514;362773;363973;364224;365461;365660;366359;367735;368273;368554;371997;373626;374670;375325;376131;376608;377162;378313;380064;380832;383217;383494;383924;385748;387526;399253	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4773	0	0	2	0
unassigned_transcript_39039	BMAW01067047.1	402460	402864	+	405	0	0	0	0
unassigned_transcript_39040	BMAW01067047.1	403807	404154	+	348	0	0	0	0
unassigned_transcript_39041	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	421074;423128;424700;428721;429262;430255;431087;434923;435937;438064;438812;442298	421237;423295;424835;429007;429500;430357;431204;435008;436054;438216;439027;442363	-;-;-;-;-;-;-;-;-;-;-;-	1854	166	27	25	176
unassigned_transcript_39042	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	442951;445331;446441	442965;445423;446581	+;+;+	249	2254	1266	198	1510
unassigned_transcript_39043	BMAW01067047.1	459709	460110	-	402	0	7	13	0
unassigned_transcript_39044	BMAW01067047.1	464198	464764	+	567	147	89	9	115
unassigned_transcript_39045	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	473200;473771;474058;474729;477732;478260;478808;480227;481804;482224;482736;484233;488444;490439;494145;495266	473376;473965;474331;474815;477925;478501;479103;480478;481986;482570;482970;484318;488690;490768;494267;496203	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4206	12	7	12	23
unassigned_transcript_39046	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	505591;518243;523224	506438;518282;523256	-;-;-	921	200	183	13	28
unassigned_transcript_39047	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	537345;582143;588114;591307	537415;582265;588258;591405	+;+;+;+	438	84	14	2	648
unassigned_transcript_39048	BMAW01067047.1;BMAW01067047.1	598534;613899	598808;614076	-;-	453	0	0	1	0
unassigned_transcript_39049	BMAW01067047.1	613879	614211	-	333	3	1	1	0
unassigned_transcript_39050	BMAW01067047.1	658751	658993	+	243	0	0	2	0
unassigned_transcript_39051	BMAW01067047.1	708125	708445	+	321	0	0	0	0
unassigned_transcript_39052	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	788663;892811;894352;896093;899121;902486;903679;904877	788735;893023;895102;896472;899439;902815;903982;905353	+;+;+;+;+;+;+;+	2847	0	2	9	0
unassigned_transcript_39053	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	913882;918683;918825;920023;921794;923544;924466;924793;926631;927948;929248;930517;932665;933256;933936;934765;936444;937311	913899;918754;918855;920126;921911;923783;924614;924937;926992;928058;929317;930705;932811;933412;934144;935468;936542;937490	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3105	44	26	38	36
unassigned_transcript_39054	BMAW01067047.1	998414	998716	+	303	0	0	2	0
unassigned_transcript_39055	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1026699;1101584;1160132;1161461;1163785;1164483;1164734;1165634;1166243;1167160;1168166;1168352;1168598;1169110;1170937;1171765;1172413;1172776;1173734;1176322;1176653;1177098;1178006;1178320;1178978;1184416;1184566;1185370;1189827;1195026;1195267;1196464;1198015;1198517;1199043;1199368;1199676;1199879;1200256;1200858;1209894	1026753;1101662;1160144;1161611;1163962;1164570;1164868;1165746;1166354;1167372;1168267;1168486;1168734;1169219;1171077;1171948;1172575;1172922;1173880;1176477;1176826;1177255;1178138;1178563;1179104;1184471;1184693;1185585;1189880;1195178;1195344;1196677;1198083;1198647;1199222;1199519;1199757;1199957;1200423;1201025;1210021	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5451	0	0	0	0
unassigned_transcript_39056	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1026699;1101584;1160132;1161461;1163785;1164483;1164734;1165634;1166243;1167160;1168166;1168352;1168598;1169110;1170937;1171765;1172413;1172776;1173734;1176322;1176653;1177098;1178006;1178320;1178978;1184416;1184566;1185370;1189827;1195026;1195267;1196464;1198517;1199043;1199368;1199676;1199879;1200256;1200858;1207499;1209894	1026753;1101662;1160144;1161611;1163962;1164570;1164868;1165746;1166354;1167372;1168267;1168486;1168734;1169219;1171077;1171948;1172575;1172922;1173880;1176477;1176826;1177255;1178138;1178563;1179104;1184471;1184693;1185585;1189880;1195178;1195344;1196677;1198647;1199222;1199519;1199757;1199957;1200423;1201025;1207537;1210021	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5421	0	0	1	0
unassigned_transcript_39057	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1026699;1101584;1160132;1161461;1163785;1164483;1164734;1165634;1166243;1167160;1168166;1168352;1168598;1169110;1170937;1171765;1172413;1172776;1173734;1176322;1176653;1177098;1178006;1178320;1178978;1184416;1184566;1185370;1189827;1195026;1195267;1196464;1198517;1199043;1199368;1199676;1199879;1200256;1200858;1209894	1026753;1101662;1160144;1161611;1163962;1164570;1164868;1165746;1166354;1167372;1168267;1168486;1168734;1169219;1171077;1171948;1172575;1172922;1173880;1176477;1176826;1177255;1178138;1178563;1179104;1184471;1184693;1185585;1189880;1195178;1195344;1196677;1198647;1199222;1199519;1199757;1199957;1200423;1201025;1210021	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5382	0	0	0	0
unassigned_transcript_39058	BMAW01067047.1	1250030	1250359	-	330	0	0	2	0
unassigned_transcript_39059	BMAW01067047.1	1250973	1251380	+	408	0	0	0	0
unassigned_transcript_39060	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1258012;1260472;1262038;1268776;1276362	1258016;1260607;1262156;1269048;1276410	-;-;-;-;-	582	26	0	11	6
unassigned_transcript_39061	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1283879;1303834;1308415;1309734;1309937;1317268;1318220	1284058;1303941;1308591;1309823;1310076;1317611;1318257	+;+;+;+;+;+;+	1077	2	3	6	2
unassigned_transcript_39062	BMAW01067047.1	1320610	1321062	-	453	0	0	6	0
unassigned_transcript_39063	BMAW01067047.1;BMAW01067047.1	1321170;1322221	1321561;1322800	-;-	972	0	0	0	0
unassigned_transcript_39064	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1338240;1339628;1342127;1347857;1350810;1351704;1353891;1354060;1359853	1338289;1339709;1342201;1347910;1350863;1351803;1353968;1354214;1359948	+;+;+;+;+;+;+;+;+	744	2	18	22	3
unassigned_transcript_39065	BMAW01067047.1;BMAW01067047.1	1391290;1402970	1391978;1403099	+;+	819	0	0	0	0
unassigned_transcript_39066	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1415894;1417429;1421409	1416106;1417500;1421630	+;+;+	507	221	130	5	176
unassigned_transcript_39067	BMAW01067047.1	1432906	1433178	-	273	0	0	1	0
unassigned_transcript_39068	BMAW01067047.1;BMAW01067047.1	1436430;1438855	1436741;1439493	+;+	951	11	9	0	0
unassigned_transcript_39069	BMAW01067047.1	1463766	1464128	-	363	0	0	0	0
unassigned_transcript_39070	BMAW01067047.1	1470245	1470562	-	318	6	12	1	43
unassigned_transcript_39071	BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1;BMAW01067047.1	1474805;1475472;1475827;1479042;1480185;1483679;1487704;1489429;1490904;1491181;1491374;1491687;1491952	1474812;1475532;1475886;1479245;1480250;1483777;1487874;1489511;1491022;1491284;1491586;1491797;1492053	+;+;+;+;+;+;+;+;+;+;+;+;+	1401	15	30	32	52
